target,cell_type,stimulus,inducibility_lfc,inducibility_se,ci_low,ci_high,tau2,q,i2,n_studies,total_pairs,min_q_value,positive_fraction_activated,positive_fraction_resting,adt_estimate,adt_n_studies,protein_concordance,relevant_stimulus,evidence_class,abstention_reasons
DLL3,Fibroblast,tissue_damage,0.27029576114709125,0.32359071653512567,-0.363942043261755,0.9045335655559374,0.0,0.628406387676959,0.0,3.0,15,0.7676826665068712,0.19999999999999998,0.1611111111111111,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
DLL3,Myeloid,IFN_II,-0.08924254777205508,0.31471417169996324,-0.706082324303983,0.5275972287598728,0.0,0.8686258703167762,0.0,3.0,15,0.7716358808906062,0.18333333333333332,0.2222222222222222,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
DLL3,Plasma_cell,lymphocyte_activation,-0.009171548972426238,0.16893733204949893,-0.34028871978944414,0.3219456218445917,0.0,0.9767341068967698,0.0,3.0,15,0.7716358808906062,0.1722222222222222,0.19444444444444445,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
DLL3,T_cell,lymphocyte_activation,-0.39586173481345993,0.4380726061098673,-1.2544840427887998,0.46276057316187996,0.17268138890670817,2.7286853062363274,26.704629682687823,3.0,15,0.7671125836924454,0.12777777777777777,0.18333333333333335,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ENTPD1,B_cell,lymphocyte_activation,0.5167618378108512,1.135856748194854,-1.7095173886510628,2.743041064272765,2.849460189315945,7.7118607895423406,74.06592190159738,3.0,15,0.442912800411613,0.15,0.12777777777777777,,,UNAVAILABLE,True,C,[]
ENTPD1,Endothelial,IFN_II,0.4699131002253755,0.5740568814958806,-0.6552383875065504,1.5950645879573015,0.32044270967487537,2.8651641670817947,30.195971910502255,3.0,15,0.6905487249105019,0.1388888888888889,0.1111111111111111,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ENTPD1,Epithelial,IFN_II,0.07131852753636726,0.21235844550329944,-0.34490402565009964,0.48754108072283414,0.0,0.28701649855808115,0.0,3.0,15,0.9140276878922168,0.14444444444444446,0.12222222222222223,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ENTPD1,Fibroblast,tissue_damage,-1.1417030624891085,0.5172464594137438,-2.1555061229400465,-0.12790000203817065,0.0,0.8327501947560366,0.0,3.0,15,0.563376228487125,0.1111111111111111,0.15555555555555556,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ENTPD1,Myeloid,IFN_II,-0.5219508553242688,0.5793736105251669,-1.657523131953596,0.6136214213050583,0.2329345605522578,2.4935368574469767,19.792643368114778,3.0,15,0.6471500924602346,0.11666666666666665,0.13333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ENTPD1,Plasma_cell,lymphocyte_activation,0.28405477321723654,0.24164584833991204,-0.18957108952899104,0.7576806359634641,0.013252660855653239,2.1318603623028873,6.185225103601465,3.0,15,0.6905487249105019,0.16666666666666666,0.16666666666666666,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ENTPD1,T_cell,lymphocyte_activation,1.8855514778818072,0.3446650007683145,1.2100080763759107,2.5610948793877037,0.16185903735136803,3.2843436463149125,39.105032378568765,3.0,15,0.02121786802917234,0.3444444444444444,0.12222222222222223,,,UNAVAILABLE,True,B,[]
ERBB2,B_cell,lymphocyte_activation,-0.2102176978580681,0.6890703390306733,-1.5607955623581877,1.1403601666420515,0.6325313424098336,3.5987969435012,44.42587255133548,3.0,15,0.6905487249105019,0.022222222222222223,0.03333333333333333,-0.10043593681323826,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ERBB2,Endothelial,IFN_II,0.09539228615540091,0.25683619872867947,-0.4080066633528108,0.5987912356636127,0.07488564613424484,2.2920649895006253,12.742439278052837,3.0,15,0.7124794057816302,0.03888888888888889,0.03333333333333333,0.15211456621413813,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ERBB2,Epithelial,IFN_II,0.11451961671310723,0.05493738134269914,0.006842349281416915,0.22219688414479755,0.0,1.3915402360058542,0.0,3.0,15,0.6905487249105019,0.7888888888888889,0.75,0.0916494473927391,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ERBB2,Fibroblast,tissue_damage,-1.3161503189302436e-12,9.999999999984874e-07,-1.960001316147354e-06,1.9599986838467164e-06,0.0,0.8983361187631738,0.0,3.0,15,0.7744774262020796,0.03333333333333333,0.03888888888888889,-0.20011911566710924,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ERBB2,Myeloid,IFN_II,-0.1203277304304538,0.2420235597449607,-0.5946939075305768,0.35403844666966916,0.06830073610773156,2.367950205799122,15.538764493358443,3.0,15,0.7671125836924454,0.03333333333333333,0.049999999999999996,-0.9043843035840659,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ERBB2,Plasma_cell,lymphocyte_activation,-0.12420201295121501,0.3313347951831458,-0.7736182115101807,0.5252141856077507,0.11710266042201492,2.7227597122790974,26.5451155685754,3.0,15,0.7671125836924454,0.03333333333333333,0.03888888888888889,0.4143712573707499,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ERBB2,T_cell,lymphocyte_activation,-0.36976175580372644,0.3835094972638843,-1.1214403704409397,0.38191685883348675,0.2395465522454406,3.846543662255259,48.00526977958742,3.0,15,0.6905487249105019,0.016666666666666666,0.03333333333333333,2.048783784111702,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FAP,B_cell,lymphocyte_activation,-0.7002709963826967,0.47946648784501916,-1.6400253125589344,0.23948331979354076,0.0,1.963669983741102,0.0,3.0,15,0.6905487249105019,0.027777777777777776,0.03333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FAP,Endothelial,IFN_II,0.8211060025258882,0.5668965291922166,-0.29001119469085623,1.9322231997426327,0.0,1.1304908839779477,0.0,3.0,15,0.6905487249105019,0.03888888888888889,0.022222222222222223,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FAP,Epithelial,IFN_II,0.6387919341051113,0.5067407325719648,-0.35441990173593985,1.6320037699461625,0.0,0.531868581234243,0.0,3.0,15,0.7645160281923955,0.049999999999999996,0.03333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FAP,Fibroblast,tissue_damage,0.9570999145220029,0.5122410371338764,-0.046892518260394755,1.9610923473044006,0.0,1.0509440424234286,0.0,3.0,15,0.6905487249105019,0.07222222222222223,0.03888888888888889,,,UNAVAILABLE,True,C,[]
FAP,Myeloid,IFN_II,2.257059313853051e-12,9.999999999985147e-07,-1.9599977429377747e-06,1.9600022570564026e-06,0.0,1.725618850840567,0.0,3.0,15,0.7671125836924454,0.03888888888888889,0.022222222222222223,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FAP,Plasma_cell,lymphocyte_activation,0.9554142513274859,0.6678091850244702,-0.3534917513204756,2.2643202539754475,0.0,1.9328095261529477,0.0,3.0,15,0.6905487249105019,0.049999999999999996,0.03333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FAP,T_cell,lymphocyte_activation,-0.2428386473628467,0.7730504023188934,-1.758017435907878,1.2723401411821844,1.1080156286863962,5.291139466699398,62.20095855368568,3.0,15,0.6905487249105019,0.03888888888888889,0.03333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FOLR1,B_cell,lymphocyte_activation,0.0022811732438282766,0.43385046189863535,-0.848065732077497,0.8526280785651535,6.536411371174952e-05,2.0002185426044297,0.010925936330192345,3.0,15,0.7671125836924454,0.011111111111111112,0.011111111111111112,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FOLR1,Endothelial,IFN_II,-7.475068541355503e-13,7.071067811861524e-07,-1.385930038631713e-06,1.3859285436180046e-06,0.0,0.9999999999988824,0.0,3.0,15,0.7671125836924454,0.0,0.005555555555555556,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FOLR1,Epithelial,IFN_II,-0.12087475686016673,0.09565666360371018,-0.30836181752343866,0.06661230380310522,0.0,0.30570090240330317,0.0,3.0,15,0.7671125836924454,0.5111111111111111,0.5499999999999999,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FOLR1,Fibroblast,tissue_damage,0.0,5.773502691896258e-07,-1.1316065276116666e-06,1.1316065276116666e-06,0.0,0.0,0.0,3.0,15,1.0,0.0,0.0,,,UNAVAILABLE,True,INSUFFICIENT,['TARGET_UNDETECTED']
FOLR1,Myeloid,IFN_II,-0.06966211847871995,0.38175511272286344,-0.8179021394155322,0.6785779024580924,0.23055950612804252,3.665702369468026,45.44019676397667,3.0,15,0.6905487249105019,0.005555555555555556,0.011111111111111112,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FOLR1,Plasma_cell,lymphocyte_activation,-0.0816263296183733,0.6267068368576201,-1.3099717298593085,1.146719070622562,0.6543013989318036,4.50483864549239,55.60329331659347,3.0,15,0.6905487249105019,0.011111111111111112,0.011111111111111112,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
FOLR1,T_cell,lymphocyte_activation,0.013557682466589595,0.013039457960135533,-0.011999655135276049,0.03911502006845524,0.0,1.918934919953224,0.0,3.0,15,0.7671125836924454,0.016666666666666666,0.005555555555555556,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
GPRC5D,B_cell,lymphocyte_activation,0.3399475641634685,0.49738566147725594,-0.6349283323319531,1.3148234606588902,0.4874533249101788,5.838249720313922,65.74315769602845,3.0,15,0.5557999919151371,0.26666666666666666,0.2333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
GPRC5D,Endothelial,IFN_II,-2.452351463734311e-12,9.999999999877368e-07,-1.9600024523274277e-06,1.9599975476245004e-06,0.0,1.5760068567998977,0.0,3.0,15,0.7671125836924454,0.25,0.2555555555555556,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
GPRC5D,Epithelial,IFN_II,-0.04952012590070535,0.13757437033069936,-0.3191658917488761,0.2201256399474654,0.0,0.5547683378641758,0.0,3.0,15,0.8798589077985951,0.2722222222222222,0.2555555555555556,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
GPRC5D,Fibroblast,tissue_damage,-0.15464559074803563,0.17751556145316338,-0.5025760911962358,0.1932849097001646,0.0,1.4053607382261208,0.0,3.0,15,0.7671125836924454,0.3055555555555555,0.3166666666666667,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
GPRC5D,Myeloid,IFN_II,0.14097158623383296,0.6404712209816601,-1.1143520068902208,1.3962951793578868,0.7872374509491734,5.604383173479682,64.31364633553012,3.0,15,0.6905487249105019,0.25,0.22777777777777777,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
GPRC5D,Plasma_cell,lymphocyte_activation,-0.019094017980125708,0.025499958180111325,-0.0690739360131439,0.03088590005289249,0.0003924525829085973,2.212687245240277,9.612169351895053,3.0,15,0.7671125836924454,0.9444444444444445,0.9500000000000001,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
GPRC5D,T_cell,lymphocyte_activation,0.06358837653755196,0.16710132299613942,-0.2639302165348813,0.3911069696099852,0.04785849132271903,5.827358990993433,65.67913521217534,3.0,15,0.5341146588002864,0.2888888888888889,0.25,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HAVCR2,B_cell,lymphocyte_activation,-0.07617580046088157,0.1697937731402048,-0.408971595815683,0.25661999489391984,0.04037596829515541,3.9812192944963103,49.76413374754748,3.0,15,0.6905487249105019,0.3611111111111111,0.4166666666666667,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HAVCR2,Endothelial,IFN_II,-0.7889233797908024,0.9056265418090789,-2.563951401736597,0.9861046421549922,1.5238212130969262,5.648155639828037,64.5902109018212,3.0,15,0.563376228487125,0.3611111111111111,0.39999999999999997,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HAVCR2,Epithelial,IFN_II,-0.28646456486231103,0.1649900422186401,-0.6098450476108457,0.03691591788622356,0.0,1.4656279506160865,0.0,3.0,15,0.7634378857588,0.3833333333333333,0.39444444444444443,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HAVCR2,Fibroblast,tissue_damage,-0.025009598457747466,0.18417570642397535,-0.38599398304873916,0.3359747861332442,0.0,1.1148882141390768,0.0,3.0,15,0.7785953516284062,0.38888888888888884,0.41111111111111115,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HAVCR2,Myeloid,IFN_II,0.01771212014779564,0.5054335790283071,-0.9729376947476862,1.0083619350432775,0.3749515826664758,3.354886266405212,40.38546045428192,3.0,15,0.694707072658553,0.42777777777777776,0.39999999999999997,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HAVCR2,Plasma_cell,lymphocyte_activation,-0.18654624706396059,0.26781338894834117,-0.7114604894027093,0.3383679952747881,0.0513232082640479,2.5463825961212567,21.45720745003232,3.0,15,0.7671125836924454,0.37777777777777777,0.41111111111111115,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HAVCR2,T_cell,lymphocyte_activation,1.6695534294104322,0.3419957690923205,0.999241721989484,2.3398651368313805,0.14806397943660116,2.7595373853876826,27.524083906584817,3.0,15,0.014475104561233326,0.5166666666666667,0.37777777777777777,,,UNAVAILABLE,True,B,[]
HLA-DRA,B_cell,lymphocyte_activation,-0.3895034633089852,0.6826614741452219,-1.72751995263362,0.9485130260156497,0.0,0.6584186332825419,0.0,3.0,15,0.8775801561815058,0.07777777777777778,0.08333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HLA-DRA,Endothelial,IFN_II,2.678959865616043,1.1574073048676767,0.4104415480753967,4.94747818315669,3.5206912044338594,49.25678525749832,95.93964569643623,3.0,15,0.014475104561233326,0.25,0.08333333333333333,,,UNAVAILABLE,True,INSUFFICIENT,['EXCESSIVE_HETEROGENEITY']
HLA-DRA,Epithelial,IFN_II,1.3228201900086936,0.3324095647940246,0.6712974430124053,1.9743429370049816,0.0,0.7111220586191688,0.0,3.0,15,0.28780388192789985,0.2111111111111111,0.1111111111111111,,,UNAVAILABLE,True,B,[]
HLA-DRA,Fibroblast,tissue_damage,0.03396899913444708,0.7437236436339871,-1.4237293423881676,1.491667340657062,0.0,0.1355310576714154,0.0,3.0,15,0.9756640103731359,0.05555555555555555,0.05555555555555555,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HLA-DRA,Myeloid,IFN_II,1.925317043353997,0.20506923576647854,1.523381341251699,2.327252745456295,0.0,0.7469363565894538,0.0,3.0,15,0.04395310615055971,0.25555555555555554,0.05555555555555556,,,UNAVAILABLE,True,B,[]
HLA-DRA,Plasma_cell,lymphocyte_activation,0.3022607177147678,0.7485796293453355,-1.1649553558020898,1.7694767912316254,0.41018272138101197,2.6296852808840905,23.945271529693947,3.0,15,0.7671125836924454,0.09444444444444444,0.09444444444444444,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
HLA-DRA,T_cell,lymphocyte_activation,0.12022493843633145,0.755661091209459,-1.3608708003342083,1.601320677206871,1.124579483196467,6.944315866940024,71.19946675350053,3.0,15,0.4011210531446663,0.07222222222222223,0.08888888888888889,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICAM1,B_cell,lymphocyte_activation,1.1321030870468396,0.7465883741334912,-0.33121012625480306,2.5954163003484823,0.8092351119283403,3.8552813148750245,48.12311121672755,3.0,15,0.3879524805003773,0.1111111111111111,0.07777777777777778,-0.6159631877232263,3.0,DISCORDANT,True,B,[]
ICAM1,Endothelial,IFN_II,2.0071393421786086,0.5600301284906499,0.9094802903369348,3.1047983940202823,0.0,0.2955209127065986,0.0,3.0,15,0.5311873654821776,0.22777777777777777,0.1111111111111111,0.42266433939624853,3.0,DISCORDANT,True,B,[]
ICAM1,Epithelial,IFN_II,2.0690960603339987,0.6658526463486871,0.7640248734905719,3.3741672471774256,0.242900785064766,2.39893326768889,16.629610880056646,3.0,15,0.3205665210818337,0.2555555555555556,0.08333333333333333,-0.4019949696244595,3.0,DISCORDANT,True,B,[]
ICAM1,Fibroblast,tissue_damage,0.09803910602585378,0.7437592110636608,-1.3597289476589214,1.555807159710629,0.0,0.5443724585708785,0.0,3.0,15,0.8775801561815058,0.09444444444444444,0.09999999999999999,0.1599113544816116,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICAM1,Myeloid,IFN_II,1.964868882717194,0.3527795538300571,1.2734209572102821,2.6563168082241058,0.0,1.4968842844790569,0.0,3.0,15,0.1393210867269363,0.2722222222222222,0.12222222222222222,0.7275055565423287,3.0,CONCORDANT,True,A,[]
ICAM1,Plasma_cell,lymphocyte_activation,0.10812324752277946,0.39880806196525853,-0.6735405539291273,0.8897870489746862,0.0,1.5163436964620405,0.0,3.0,15,0.7671125836924454,0.10555555555555556,0.07777777777777777,1.5733324624323162,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICAM1,T_cell,lymphocyte_activation,0.6801847560481264,0.6416299319473173,-0.5774099105686155,1.9377794226648684,0.0,0.9111812003930074,0.0,3.0,15,0.7671125836924454,0.10555555555555556,0.061111111111111116,0.38291517504068545,3.0,DISCORDANT,True,C,[]
ICOS,B_cell,lymphocyte_activation,0.14899050942345626,0.1895533364938451,-0.22253403010448009,0.5205150489513926,0.0,1.2800562954539216,0.0,3.0,15,0.7713949807408845,0.2111111111111111,0.2388888888888889,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICOS,Endothelial,IFN_II,-0.43956255541158973,0.32712977255197906,-1.0807369096134687,0.20161179879028923,0.0,0.10038841535926821,0.0,3.0,15,0.7671125836924454,0.25,0.25555555555555554,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICOS,Epithelial,IFN_II,0.1988990404894711,0.38714072180876824,-0.5598967742557146,0.9576948552346569,0.0,0.7512171809449915,0.0,3.0,15,0.7717769416941873,0.2611111111111111,0.25,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICOS,Fibroblast,tissue_damage,-0.6196908688083591,0.459772427917097,-1.5208448275258692,0.28146308990915103,0.28541013640419927,3.065468202491041,34.75711154417544,3.0,15,0.1393210867269363,0.19444444444444442,0.2722222222222222,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICOS,Myeloid,IFN_II,-0.18699423141821733,0.2917771149975554,-0.7588773768134259,0.3848889139769912,0.10399508502536971,2.7307052759371873,26.75884806669247,3.0,15,0.6905487249105019,0.2611111111111111,0.26666666666666666,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICOS,Plasma_cell,lymphocyte_activation,-0.21979137535127727,0.3614986431184696,-0.9283287158634776,0.48874596516092317,0.07770753701661452,2.439557143569605,18.017907255348682,3.0,15,0.6905487249105019,0.2611111111111111,0.29444444444444445,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
ICOS,T_cell,lymphocyte_activation,0.8548816511931414,0.1892179245694284,0.4840145190370618,1.225748783349221,0.02884307562870984,2.6264997076461993,23.853027884311174,3.0,15,0.19392355812652673,0.47222222222222215,0.31666666666666665,,,UNAVAILABLE,True,B,[]
IDO1,B_cell,lymphocyte_activation,0.17580673047170214,0.16409604470015365,-0.145821517140599,0.4974349780840033,0.0,0.16217641257410506,0.0,3.0,15,0.8001841843873508,0.15555555555555556,0.16666666666666666,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IDO1,Endothelial,IFN_II,2.120812506451207,0.2544862852509583,1.622019387359329,2.6196056255430853,0.0,1.048964616733445,0.0,3.0,15,0.060758147345643734,0.48333333333333334,0.19444444444444442,,,UNAVAILABLE,True,B,[]
IDO1,Epithelial,IFN_II,1.6609317883218,0.23551291083330733,1.1993264830885177,2.1225370935550822,0.0,0.2690352528919475,0.0,3.0,15,0.1393210867269363,0.45555555555555555,0.2111111111111111,,,UNAVAILABLE,True,B,[]
IDO1,Fibroblast,tissue_damage,0.2173208305179482,0.50326448898007,-0.7690775678829891,1.2037192289188854,0.29912204865111713,3.120302897148752,35.90365852534554,3.0,15,0.6905487249105019,0.20555555555555557,0.20000000000000004,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IDO1,Myeloid,IFN_II,2.2431683538982314,0.4064287206304633,1.4465680614625234,3.0397686463339397,0.0,0.12311849334421643,0.0,3.0,15,0.19392355812652673,0.47222222222222227,0.2111111111111111,,,UNAVAILABLE,True,B,[]
IDO1,Plasma_cell,lymphocyte_activation,0.5328215924796799,0.3178983805622674,-0.0902592334223642,1.155902418381724,0.0,1.5975538168611572,0.0,3.0,15,0.6991916042142506,0.2333333333333333,0.19999999999999998,,,UNAVAILABLE,True,C,[]
IDO1,T_cell,lymphocyte_activation,0.1318953895166451,0.3808925413539246,-0.614653991537047,0.8784447705703373,0.0,0.304994563075402,0.0,3.0,15,0.9140276878922168,0.21666666666666665,0.18333333333333332,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IL2RA,B_cell,lymphocyte_activation,0.48304506343898024,0.887893417238285,-1.2572260343480584,2.223316161226019,1.1991791700437409,3.9371183244811347,49.20142512446394,3.0,15,0.6905487249105019,0.19444444444444445,0.1722222222222222,0.31407860227769907,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IL2RA,Endothelial,IFN_II,0.17132528201987102,0.3872487685911043,-0.5876823044186934,0.9303328684584353,0.0,1.1409261207965868,0.0,3.0,15,0.8244466094931446,0.22777777777777777,0.25,-0.21582987757742675,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IL2RA,Epithelial,IFN_II,-0.2533945296997413,0.3977354017471378,-1.0329559171241314,0.5261668577246488,0.0,1.7320603968173078,0.0,3.0,15,0.7671125836924454,0.2111111111111111,0.25555555555555554,0.5527826272724006,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IL2RA,Fibroblast,tissue_damage,0.3561369222954567,0.8519223566708165,-1.3136308967793437,2.0259047413702573,1.2586622004037364,4.742960874110738,57.8322475541192,3.0,15,0.5928705194760968,0.18888888888888888,0.18888888888888888,-0.4336936765104323,3.0,DISCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IL2RA,Myeloid,IFN_II,0.538685848135577,0.578364982172749,-0.594909516923011,1.672281213194165,0.0,0.40328857096275617,0.0,3.0,15,0.7671125836924454,0.25555555555555554,0.18888888888888888,1.275962072393653,3.0,CONCORDANT,True,C,[]
IL2RA,Plasma_cell,lymphocyte_activation,0.2210025435670694,0.28626953825084805,-0.34008575140459274,0.7820908385387315,0.0033086169260815278,2.0233288632079645,1.1529941391226344,3.0,15,0.7066546857974362,0.2388888888888889,0.2111111111111111,0.2997737178142533,3.0,CONCORDANT,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
IL2RA,T_cell,lymphocyte_activation,2.3228988602135723,0.3598678137290841,1.6175579453045674,3.028239775122577,0.0,0.9592666831470156,0.0,3.0,15,0.1393210867269363,0.6833333333333332,0.22777777777777777,3.3265104890768975,3.0,CONCORDANT,True,A,[]
LAG3,B_cell,lymphocyte_activation,0.5029082349109916,0.41318010067892436,-0.3069247624197001,1.3127412322416832,0.28272159548473536,4.14272846138714,51.72263838575783,3.0,15,0.6668482995190506,0.35555555555555557,0.32222222222222224,,,UNAVAILABLE,True,C,[]
LAG3,Endothelial,IFN_II,-0.2190537319928404,0.19791353521160623,-0.6069642610075886,0.1688567970219078,0.0,0.46980399629323233,0.0,3.0,15,0.7785953516284062,0.33888888888888885,0.37777777777777777,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
LAG3,Epithelial,IFN_II,-0.09703628560556947,0.6017539678644866,-1.2764740626199633,1.0824014914088242,0.6769141214862133,5.215381884116082,61.65189732143717,3.0,15,0.6905487249105019,0.3333333333333333,0.3611111111111111,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
LAG3,Fibroblast,tissue_damage,-0.411682843267345,0.20765119285272707,-0.81867918125869,-0.004686505275999953,0.0,0.7818061463450672,0.0,3.0,15,0.6905487249105019,0.32222222222222224,0.3666666666666667,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
LAG3,Myeloid,IFN_II,0.11604731483183517,0.4389211181466309,-0.7442380767355613,0.9763327063992316,0.3414883443351829,4.6473168208058375,56.96441458335515,3.0,15,0.6905487249105019,0.35555555555555557,0.3444444444444444,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
LAG3,Plasma_cell,lymphocyte_activation,-0.012856054008614616,0.32460264965567276,-0.6490772473337333,0.623365139316504,0.13357552011518092,2.997934342106518,33.287398195829496,3.0,15,0.764724614017676,0.33888888888888885,0.3277777777777778,,,UNAVAILABLE,True,INSUFFICIENT,['NO_EVIDENCE_CLASS_THRESHOLD_MET']
LAG3,T_cell,lymphocyte_activation,2.368461210578839,0.824135662158774,0.7531553127476422,3.983767108410036,1.5351723550397751,8.834296296926045,77.36095855539831,3.0,15,0.04657156769691602,0.45,0.33888888888888885,,,UNAVAILABLE,True,C,[]
